action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,356090,17731921,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc(OCc3ccc(F)cc3)cc2)NC(=O)c2ccccc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3917930,,CHEMBL3917930,,0,http://www.openphacts.org/units/Nanomolar,2856090,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356091,17731922,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,"{'bei': '8.47', 'le': '0.16', 'lle': '0.70', 'sei': '4.10'}",CHEMBL3902736,,CHEMBL3902736,5.02,0,http://www.openphacts.org/units/Nanomolar,2856091,=,37,1,=,,IC50,nM,,9500.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,9500.0
,356092,17731923,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)c2ccccc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3930711,,CHEMBL3930711,,0,http://www.openphacts.org/units/Nanomolar,2856092,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356093,17731924,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@@H](NC(=O)c1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1,,,CHEMBL3886459,,2016,,CHEMBL3915184,,CHEMBL3915184,,0,http://www.openphacts.org/units/Nanomolar,2856093,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356094,17731925,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)NC(=O)c2ccccc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3939729,,CHEMBL3939729,,0,http://www.openphacts.org/units/Nanomolar,2856094,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356095,17731926,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3916435,,CHEMBL3916435,,0,http://www.openphacts.org/units/Nanomolar,2856095,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356096,17731927,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc(OCc3cccc(F)c3)cc2)NC(=O)c2ccccc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3944372,,CHEMBL3944372,,0,http://www.openphacts.org/units/Nanomolar,2856096,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356097,17731928,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cn1,,,CHEMBL3886459,,2016,,CHEMBL3921913,,CHEMBL3921913,,0,http://www.openphacts.org/units/Nanomolar,2856097,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356098,17731929,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3925296,,CHEMBL3925296,,0,http://www.openphacts.org/units/Nanomolar,2856098,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356099,17731930,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)c2ccccc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3894987,,CHEMBL3894987,,0,http://www.openphacts.org/units/Nanomolar,2856099,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356100,17731931,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccn2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3922966,,CHEMBL3922966,,0,http://www.openphacts.org/units/Nanomolar,2856100,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356101,17731932,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccc(Cl)c(Cl)c2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3956782,,CHEMBL3956782,,0,http://www.openphacts.org/units/Nanomolar,2856101,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356102,17731933,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3925810,,CHEMBL3925810,,0,http://www.openphacts.org/units/Nanomolar,2856102,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356103,17731934,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3948130,,CHEMBL3948130,,0,http://www.openphacts.org/units/Nanomolar,2856103,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356104,17731935,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2cccc(C(F)(F)F)c2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3920310,,CHEMBL3920310,,0,http://www.openphacts.org/units/Nanomolar,2856104,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356105,17731936,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2cccnc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3963941,,CHEMBL3963941,,0,http://www.openphacts.org/units/Nanomolar,2856105,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356106,17731937,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccc(OC)cc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3976464,,CHEMBL3976464,,0,http://www.openphacts.org/units/Nanomolar,2856106,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356107,17731938,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccncc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3962188,,CHEMBL3962188,,0,http://www.openphacts.org/units/Nanomolar,2856107,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356108,17731939,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccc(C(F)(F)F)cc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3983769,,CHEMBL3983769,,0,http://www.openphacts.org/units/Nanomolar,2856108,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356109,17731940,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2cccc(F)c2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3923740,,CHEMBL3923740,,0,http://www.openphacts.org/units/Nanomolar,2856109,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356110,17731941,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2cccs2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3905897,,CHEMBL3905897,,0,http://www.openphacts.org/units/Nanomolar,2856110,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356111,17731942,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccsc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3905124,,CHEMBL3905124,,0,http://www.openphacts.org/units/Nanomolar,2856111,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356112,17731943,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2cscn2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3906312,,CHEMBL3906312,,0,http://www.openphacts.org/units/Nanomolar,2856112,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356113,17731944,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2csc3ccccc23)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3899667,,CHEMBL3899667,,0,http://www.openphacts.org/units/Nanomolar,2856113,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356114,17731945,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)c(F)c2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3927690,,CHEMBL3927690,,0,http://www.openphacts.org/units/Nanomolar,2856114,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
